1994,4,30,40.73,58.19,0.07,0.00482
1994,5,1,36.95,60.53,0.02,0.00432
1994,5,2,41.27,59.27,0,0.00481
1994,5,3,38.39,59.81,0.06,0.00488
1994,5,4,41.09,63.05,0.05,0.00667
1994,5,5,39.29,70.25,0,0.00646
1994,5,6,43.07,74.75,0,0.00607
1994,5,7,49.19,80.51,0,0.00714
1994,5,8,53.33,78.89,0,0.00728
1994,5,9,50.09,80.33,0,0.00734
1994,5,10,48.47,74.21,0,0.00632
1994,5,11,47.03,79.79,0,0.0075
1994,5,12,49.37,71.87,0.05,0.00727
1994,5,13,36.59,64.85,0,0.00487
1994,5,14,40.37,69.17,0.2,0.00557
1994,5,15,43.07,63.77,0.09,0.00673
1994,5,16,38.21,61.43,0.05,0.00528
1994,5,17,40.55,60.35,0.41,0.00598
1994,5,18,41.09,64.85,0.17,0.00612
1994,5,19,39.65,58.73,0.43,0.00664
1994,5,20,40.55,60.17,0.38,0.00678
1994,5,21,40.55,65.93,0.06,0.00631
1994,5,22,47.21,70.61,0,0.00676
1994,5,23,42.35,75.65,0,0.00679
1994,5,24,46.67,79.43,0,0.00703
1994,5,25,49.37,81.05,0,0.00784
1994,5,26,49.73,73.85,0,0.00807
1994,5,27,41.63,61.79,0.04,0.00531
1994,5,28,36.05,62.87,0.07,0.0053
1994,5,29,40.55,61.97,0.04,0.0059
1994,5,30,35.15,66.83,0,0.0052
1994,5,31,39.47,74.03,0.09,0.00677
1994,6,1,43.43,65.57,0.08,0.0069
1994,6,2,36.23,73.85,0,0.00617
1994,6,3,47.03,77.27,0.18,0.00817
1994,6,4,44.69,67.55,0.2,0.00766
1994,6,5,42.35,77.09,0.04,0.00814
1994,6,6,41.09,61.61,0.3,0.00693
1994,6,7,35.87,58.19,0.1,0.00525
1994,6,8,34.61,66.29,0,0.00554
1994,6,9,42.35,70.97,0,0.00606
1994,6,10,42.71,75.11,0,0.00689
1994,6,11,49.37,78.17,0.01,0.00832
1994,6,12,48.65,74.21,0.1,0.00859
1994,6,13,44.87,63.05,0.25,0.00728
1994,6,14,36.41,59.27,0.01,0.00518
1994,6,15,34.97,63.77,0.01,0.00501
1994,6,16,38.75,66.47,0.03,0.00586
1994,6,17,35.51,73.31,0,0.00574
1994,6,18,45.95,71.69,0,0.00643
1994,6,19,41.45,76.73,0,0.00586
1994,6,20,47.21,85.37,0,0.00792
1994,6,21,56.75,89.15,0,0.00848
1994,6,22,58.73,90.05,0.02,0.00884
1994,6,23,57.29,83.39,0.09,0.0086
1994,6,24,41.45,74.93,0,0.00604
1994,6,25,43.97,85.37,0.04,0.00673
1994,6,26,41.45,67.91,0.2,0.00668
1994,6,27,41.27,80.15,0,0.00627
1994,6,28,47.03,87.35,0,0.0069
1994,6,29,55.85,84.11,0,0.00628
1994,6,30,43.97,84.11,0,0.00516
1994,7,1,43.97,80.69,0,0.00725
1994,7,2,44.15,68.99,0.04,0.00709
1994,7,3,32.09,71.69,0,0.00571
1994,7,4,38.75,75.29,0.05,0.0066
1994,7,5,36.23,65.39,0.09,0.00914
1994,7,6,36.77,78.17,0,0.0094
1994,7,7,43.25,85.55,0,0.0098
1994,7,8,47.93,90.41,0.02,0.00951
1994,7,9,56.75,90.59,0,0.00686
1994,7,10,43.43,83.21,0,0.00452
1994,7,11,46.49,85.91,0,0.00437
1994,7,12,49.37,85.91,0,0.00491
1994,7,13,48.47,88.25,0,0.00607
1994,7,14,54.59,89.33,0,0.00661
1994,7,15,52.25,88.43,0,0.00746
1994,7,16,49.73,91.67,0,0.00817
1994,7,17,56.75,94.19,0,0.00721
1994,7,18,50.99,84.11,0,0.00744
1994,7,19,46.85,84.83,0,0.00708
1994,7,20,48.29,92.39,0,0.00731
1994,7,21,54.95,97.79,0,0.00807
1994,7,22,59.99,102.11,0.01,0.00747
1994,7,23,62.51,99.05,0.14,0.01026
1994,7,24,65.75,99.05,0.02,0.01118
1994,7,25,58.91,93.29,0,0.01089
1994,7,26,55.31,93.29,0,0.0085
1994,7,27,58.73,95.45,0,0.00755
1994,7,28,56.03,95.63,0,0.00675
1994,7,29,57.83,95.27,0,0.0074
1994,7,30,54.05,89.51,0,0.00785
1994,7,31,52.25,93.47,0,0.00704
1994,8,1,56.21,92.93,0,0.00788
1994,8,2,59.63,96.17,0.03,0.00763
1994,8,3,56.57,97.79,0.02,0.00775
1994,8,4,58.01,93.11,0,0.00993
1994,8,5,52.25,84.29,0,0.00763
1994,8,6,45.59,80.87,0,0.00592
1994,8,7,48.29,89.87,0,0.00631
1994,8,8,49.01,78.89,0,0.00729
1994,8,9,40.37,81.05,0,0.00617
1994,8,10,44.69,92.57,0,0.00609
1994,8,11,52.79,94.91,0,0.00597
1994,8,12,57.29,93.29,0,0.00641
1994,8,13,57.11,96.17,0,0.0066
1994,8,14,61.97,98.15,0,0.007
1994,8,15,52.61,83.75,0,0.00675
1994,8,16,47.03,82.67,0,0.00584
1994,8,17,43.61,79.79,0,0.00646
1994,8,18,45.77,87.35,0,0.0057
1994,8,19,52.43,87.35,0,0.00656
1994,8,20,45.77,83.57,0,0.0069
1994,8,21,45.05,78.89,0.03,0.00672
1994,8,22,40.73,75.11,0,0.00679
1994,8,23,43.25,79.43,0,0.00689
1994,8,24,47.03,80.51,0,0.00636
1994,8,25,46.49,83.03,0,0.00464
1994,8,26,43.07,75.65,0,0.00565
1994,8,27,41.81,81.77,0,0.00559
1994,8,28,45.05,87.53,0,0.00594
1994,8,29,44.15,75.29,0,0.0068
1994,8,30,42.35,79.43,0,0.0067
1994,8,31,44.33,81.77,0,0.00667
1994,9,1,45.23,84.83,0,0.00589
1994,9,2,46.31,81.41,0.04,0.0064
1994,9,3,40.55,71.15,0.23,0.00645
1994,9,4,41.81,70.97,0,0.0064
1994,9,5,37.13,78.17,0,0.00572
1994,9,6,41.27,85.91,0,0.00522
1994,9,7,47.03,89.33,0,0.00538
1994,9,8,48.83,80.87,0.23,0.00578
1994,9,9,39.29,66.47,0.05,0.00659
1994,9,10,38.39,68.09,0,0.00582
1994,9,11,41.45,68.09,0,0.00575
1994,9,12,36.95,71.33,0,0.00513
1994,9,13,39.11,73.49,0,0.00475
1994,9,14,41.99,68.81,0,0.00723
1994,9,15,40.73,75.29,0,0.00754
1994,9,16,43.61,81.95,0,0.00657
1994,9,17,46.31,84.29,0,0.00639
1994,9,18,51.35,86.09,0,0.00628
1994,9,19,48.29,84.83,0,0.00629
1994,9,20,51.71,84.11,0,0.00599
1994,9,21,44.51,77.45,0,0.00491
1994,9,22,39.47,81.95,0,0.00425
1994,9,23,46.49,85.37,0,0.0045
1994,9,24,48.83,87.35,0,0.00483
1994,9,25,49.73,86.63,0,0.00493
1994,9,26,49.91,82.31,0,0.00449
1994,9,27,47.39,83.39,0,0.00489
1994,9,28,48.65,83.39,0,0.00519
1994,9,29,44.87,67.01,0.04,0.00858
1994,9,30,42.89,73.85,0,0.00906
1994,10,1,46.49,69.71,0,0.00845
1994,10,2,39.29,58.55,0,0.00411
1994,10,3,38.57,56.21,0,0.00367
1994,10,4,31.01,65.03,0,0.00383
1994,10,5,40.37,62.51,0,0.00408
1994,10,6,41.27,64.13,0,0.0042
1994,10,7,38.03,65.21,0,0.00431
1994,10,8,36.05,71.51,0,0.00398
1994,10,9,39.83,77.09,0.03,0.00417
1994,10,10,47.03,65.75,0.04,0.00496
1994,10,11,37.49,56.21,0.15,0.00539
1994,10,12,32.45,61.43,0,0.00478
1994,10,13,34.97,62.33,0,0.00433
1994,10,14,33.71,51.89,0.32,0.00511
1994,10,15,30.11,53.15,0,0.00488
1994,10,16,36.05,56.39,0,0.00524
1994,10,17,35.33,59.63,0,0.00518
1994,10,18,39.83,58.55,0,0.0055
1994,10,19,31.73,56.39,0,0.0051
1994,10,20,32.45,57.65,0.04,0.00536
1994,10,21,37.13,53.51,0.08,0.00539
1994,10,22,27.41,54.23,0,0.00406
1994,10,23,36.41,58.37,0,0.0047
1994,10,24,29.39,59.99,0,0.00485
1994,10,25,31.01,63.95,0,0.00486
1994,10,26,36.77,52.07,0.65,0.00672
1994,10,27,38.03,53.69,0.91,0.00794
1994,10,28,30.65,48.83,0.02,0.00478
1994,10,29,25.79,47.57,0.02,0.00405
1994,10,30,23.09,39.29,0.78,0.00432
1994,10,31,33.53,43.25,1.04,0.00583
1994,11,1,33.71,43.07,0.44,0.00423
1994,11,2,29.03,37.49,0.02,0.00312
1994,11,3,24.89,31.91,0.46,0.0033
1994,11,4,23.63,34.97,0.19,0.00363
1994,11,5,27.95,41.45,0.04,0.00397
1994,11,6,27.77,44.33,0.08,0.00389
1994,11,7,28.31,41.45,0,0.00367
1994,11,8,26.15,43.79,0.07,0.00313
1994,11,9,34.43,45.59,0.21,0.00453
1994,11,10,32.63,40.91,0.07,0.00478
1994,11,11,28.31,42.89,0,0.00423
1994,11,12,30.65,37.85,0.44,0.00373
1994,11,13,24.71,38.03,0,0.00324
1994,11,14,29.21,44.33,0.05,0.00344
1994,11,15,31.37,45.77,0.19,0.00346
1994,11,16,30.47,39.47,0.22,0.00349
1994,11,17,26.33,36.05,0.02,0.00287
1994,11,18,21.29,30.65,0.06,0.00276
1994,11,19,23.63,32.63,0.19,0.00301
1994,11,20,27.23,34.07,0.14,0.00325
1994,11,21,22.73,31.73,0,0.00203
1994,11,22,21.65,34.97,0,0.00189
1994,11,23,23.45,36.23,0.02,0.0029
1994,11,24,29.39,38.75,0.16,0.00384
1994,11,25,32.81,43.25,0.22,0.00411
1994,11,26,24.17,33.53,0.19,0.00327
1994,11,27,23.27,33.17,0.05,0.00308
1994,11,28,25.07,31.37,0.18,0.0031
1994,11,29,25.25,34.43,0.47,0.00379
1994,11,30,31.91,44.33,0.34,0.0055
1994,12,1,32.99,44.33,0.2,0.0046
1994,12,2,29.21,39.29,0.24,0.00344
1994,12,3,17.51,32.63,0.02,0.00279
1994,12,4,10.49,21.65,0,0.00183
1994,12,5,5.45,22.01,0.04,0.00188
1994,12,6,10.49,25.43,0.12,0.00223
1994,12,7,13.55,26.69,0.03,0.00257
1994,12,8,17.15,30.83,0.04,0.00277
1994,12,9,22.37,31.91,0.11,0.00308
1994,12,10,20.21,32.27,0.02,0.00293
1994,12,11,23.27,33.17,0.04,0.0032
1994,12,12,22.73,31.91,0.02,0.00311
1994,12,13,19.49,30.47,0,0.00308
1994,12,14,17.69,31.01,0.04,0.00284
1994,12,15,21.65,32.81,0.14,0.00335
1994,12,16,27.59,34.79,0.43,0.00402
1994,12,17,30.11,38.03,0.25,0.00454
1994,12,18,32.45,44.51,0,0.00442
1994,12,19,28.31,42.89,0,0.0038
1994,12,20,36.41,49.91,0,0.00421
1994,12,21,33.35,47.57,0,0.00416
1994,12,22,29.93,45.59,0,0.00365
1994,12,23,28.67,45.77,0.02,0.00316
1994,12,24,29.39,45.41,0.09,0.00308
1994,12,25,28.49,38.93,0.31,0.0039
1994,12,26,29.39,37.67,0.53,0.0043
1994,12,27,34.07,47.21,0.3,0.00519
1994,12,28,28.85,43.25,0.02,0.00391
1994,12,29,22.91,34.25,0,0.00188
1994,12,30,18.59,29.39,0,0.00213
1994,12,31,19.31,25.79,0,0.00168
1995,1,1,14.81,29.39,0,0.00182
1995,1,2,13.91,29.21,0,0.00185
1995,1,3,13.73,29.57,0,0.0018
1995,1,4,12.65,29.75,0,0.00177
1995,1,5,16.07,27.59,0,0.00176
1995,1,6,19.31,28.49,0.11,0.00216
1995,1,7,21.83,32.45,0.12,0.00308
1995,1,8,28.13,35.87,0.22,0.00381
1995,1,9,32.99,39.11,0.32,0.00438
1995,1,10,35.87,45.41,0.16,0.00478
1995,1,11,32.99,47.03,0.09,0.00447
1995,1,12,33.71,43.25,0.2,0.00441
1995,1,13,33.17,41.81,0.39,0.00486
1995,1,14,37.85,51.35,0.13,0.00517
1995,1,15,33.71,44.51,0.11,0.00392
1995,1,16,30.65,35.87,0.06,0.00386
1995,1,17,26.87,35.15,0.01,0.00341
1995,1,18,30.29,40.91,0.19,0.00385
1995,1,19,30.29,39.11,0,0.00367
1995,1,20,27.77,40.19,0,0.00306
1995,1,21,25.79,40.19,0,0.00261
1995,1,22,24.35,39.47,0,0.00243
1995,1,23,24.53,40.55,0,0.00229
1995,1,24,27.05,40.37,0,0.00261
1995,1,25,29.03,45.05,0.04,0.00352
1995,1,26,31.73,42.35,0.02,0.00384
1995,1,27,31.19,42.35,0,0.00375
1995,1,28,30.65,45.41,0.07,0.00363
1995,1,29,33.17,42.35,0.22,0.0043
1995,1,30,34.25,44.51,0.49,0.00502
1995,1,31,35.51,50.09,0.54,0.00596
1995,2,1,37.85,49.91,0.41,0.00544
1995,2,2,33.71,50.27,0.03,0.00432
1995,2,3,32.63,52.25,0,0.00412
1995,2,4,34.07,53.69,0,0.00434
1995,2,5,35.69,52.43,0,0.0046
1995,2,6,36.95,54.77,0,0.00474
1995,2,7,33.71,47.93,0,0.00457
1995,2,8,29.75,47.39,0,0.00338
1995,2,9,27.05,44.51,0,0.0034
1995,2,10,27.95,42.89,0,0.00293
1995,2,11,26.87,38.03,0.02,0.00252
1995,2,12,13.37,30.47,0.11,0.00169
1995,2,13,7.25,20.57,0.09,0.00154
1995,2,14,5.27,21.83,0.12,0.00142
1995,2,15,10.49,34.07,0.09,0.00234
1995,2,16,23.27,37.49,0.03,0.0031
1995,2,17,30.83,41.27,0.69,0.00396
1995,2,18,29.93,42.53,0.34,0.00412
1995,2,19,38.21,53.51,0.51,0.00631
1995,2,20,40.91,63.41,0.06,0.00614
1995,2,21,40.37,57.47,0,0.00509
1995,2,22,36.59,51.89,0,0.00387
1995,2,23,31.73,59.45,0,0.00432
1995,2,24,37.67,60.89,0,0.00471
1995,2,25,37.49,53.87,0.05,0.00446
1995,2,26,34.43,50.63,0.04,0.00393
1995,2,27,25.25,38.75,0,0.0019
1995,2,28,21.83,39.65,0,0.00173
1995,3,1,21.65,39.47,0,0.00164
1995,3,2,21.11,42.89,0,0.00173
1995,3,3,23.27,45.59,0.12,0.00265
1995,3,4,30.29,42.71,0.11,0.00328
1995,3,5,28.67,40.91,0.02,0.00316
1995,3,6,25.97,38.03,0,0.00263
1995,3,7,25.79,43.07,0.07,0.00278
1995,3,8,29.93,51.53,0.39,0.00382
1995,3,9,35.87,58.01,0.33,0.00552
1995,3,10,38.93,61.79,0.09,0.0055
1995,3,11,41.09,57.47,0.2,0.00523
1995,3,12,37.49,49.37,0.3,0.00436
1995,3,13,34.25,54.41,0.21,0.00481
1995,3,14,38.21,55.13,0.34,0.00574
1995,3,15,38.39,49.73,0.27,0.00485
1995,3,16,33.35,54.59,0.03,0.0039
1995,3,17,32.27,59.45,0,0.00421
1995,3,18,38.57,54.23,0.23,0.00494
1995,3,19,35.51,50.45,0.17,0.00427
1995,3,20,35.33,56.03,0.46,0.00515
1995,3,21,34.97,47.03,0.04,0.00388
1995,3,22,32.63,51.53,0.09,0.00353
1995,3,23,31.37,52.61,0.03,0.00393
1995,3,24,30.65,44.87,0,0.00328
1995,3,25,29.57,43.61,0,0.00313
1995,3,26,32.99,46.31,0,0.00313
1995,3,27,34.07,51.17,0,0.00317
1995,3,28,30.11,50.27,0,0.00285
1995,3,29,29.21,52.25,0,0.00292
1995,3,30,32.09,60.53,0,0.00354
1995,3,31,35.69,66.47,0,0.00418
1995,4,1,37.49,53.51,0.07,0.00453
1995,4,2,28.49,54.95,0,0.00373
1995,4,3,34.25,62.33,0,0.0045
1995,4,4,40.91,59.63,0.02,0.00494
1995,4,5,32.45,56.21,0.1,0.00428
1995,4,6,35.15,53.87,0.46,0.00515
1995,4,7,37.31,59.09,0.37,0.00586
1995,4,8,36.23,50.09,0.14,0.00426
1995,4,9,32.45,49.91,0,0.00388
1995,4,10,32.27,53.69,0,0.00376
1995,4,11,37.49,50.63,0.07,0.00469
1995,4,12,31.55,60.53,0.13,0.00536
1995,4,13,38.21,53.87,0.19,0.00515
1995,4,14,29.93,45.59,0,0.00333
1995,4,15,29.93,47.93,0,0.00296
1995,4,16,25.79,53.33,0,0.00287
1995,4,17,29.03,55.13,0,0.00351
1995,4,18,36.05,48.65,0,0.00429
1995,4,19,33.53,47.75,0.04,0.00359
1995,4,20,31.19,51.71,0.02,0.00404
1995,4,21,35.87,52.25,0,0.00452
1995,4,22,39.47,57.11,0,0.00417
1995,4,23,36.59,63.59,0,0.00418
1995,4,24,39.47,63.95,0.03,0.00486
1995,4,25,37.67,61.61,0.05,0.0049
1995,4,26,35.69,61.07,0.01,0.00432
1995,4,27,39.65,65.75,0.19,0.00537
1995,4,28,37.13,53.87,0.26,0.00526
1995,4,29,37.13,59.81,0.04,0.00495
1995,4,30,34.07,61.97,0.01,0.00442
1995,5,1,35.87,62.15,0.13,0.0057
1995,5,2,40.37,59.09,0.12,0.00603
1995,5,3,38.03,60.53,0,0.00514
1995,5,4,38.03,66.83,0.13,0.0055
1995,5,5,41.27,62.15,0.09,0.00681
1995,5,6,43.43,59.99,0.08,0.00678
1995,5,7,42.89,62.33,0.04,0.0064
1995,5,8,40.91,68.45,0.04,0.0064
1995,5,9,45.41,72.59,0.11,0.00697
1995,5,10,45.23,63.41,0.22,0.00678
1995,5,11,39.65,57.83,0.45,0.00577
1995,5,12,34.25,56.75,0.01,0.00507
1995,5,13,40.19,65.03,0,0.0052
1995,5,14,35.51,70.07,0,0.00483
1995,5,15,42.53,72.59,0.02,0.00597
1995,5,16,49.91,72.05,0,0.00762
1995,5,17,46.31,67.55,0,0.00729
1995,5,18,36.59,62.69,0,0.00505
1995,5,19,36.77,67.19,0,0.00488
1995,5,20,41.63,72.41,0,0.00564
1995,5,21,40.73,66.29,0,0.00497
1995,5,22,40.91,69.17,0,0.00476
1995,5,23,38.93,71.51,0,0.0048
1995,5,24,42.17,72.23,0.01,0.00521
1995,5,25,46.49,69.89,0.01,0.00532
1995,5,26,37.85,64.67,0,0.00486
1995,5,27,39.11,70.97,0,0.00529
1995,5,28,44.33,77.09,0,0.00631
1995,5,29,50.81,81.23,0,0.00743
1995,5,30,55.31,81.95,0,0.00788
1995,5,31,50.63,76.73,0,0.00722
1995,6,1,54.95,80.87,0.03,0.00803
1995,6,2,55.85,74.93,0.01,0.00896
1995,6,3,48.65,75.11,0,0.00891
1995,6,4,50.99,77.27,0.44,0.0089
1995,6,5,42.53,59.81,0.62,0.00709
1995,6,6,35.69,50.63,0.28,0.00571
1995,6,7,34.61,65.57,0,0.00618
1995,6,8,37.49,64.31,0,0.00589
1995,6,9,42.71,63.23,0.04,0.0062
1995,6,10,43.61,76.55,0,0.00711
1995,6,11,45.41,68.27,0.16,0.00737
1995,6,12,45.05,73.85,0,0.00782
1995,6,13,45.95,66.29,0.07,0.00765
1995,6,14,45.41,66.47,0.02,0.00897
1995,6,15,44.33,70.79,0.2,0.00926
1995,6,16,49.73,70.79,0.16,0.00979
1995,6,17,50.27,67.01,0.3,0.00822
1995,6,18,42.89,62.69,0.47,0.00734
1995,6,19,40.55,58.37,0.24,0.00658
1995,6,20,43.25,63.23,0.05,0.00686
1995,6,21,45.23,57.11,0.07,0.00702
1995,6,22,43.43,71.87,0.04,0.00774
1995,6,23,48.29,80.15,0,0.0088
1995,6,24,52.07,81.23,0,0.00909
1995,6,25,57.65,82.13,0,0.00973
1995,6,26,57.83,79.07,0,0.00826
1995,6,27,45.95,72.95,0,0.00687
1995,6,28,42.35,73.13,0,0.00653
1995,6,29,47.39,77.81,0,0.00747
1995,6,30,43.97,81.77,0,0.00794
1995,7,1,50.27,82.49,0.17,0.00946
1995,7,2,51.89,75.47,0.39,0.00949
1995,7,3,45.77,71.69,0.14,0.00996
1995,7,4,43.43,73.85,0.03,0.00933
1995,7,5,48.65,77.27,0.05,0.00903
1995,7,6,50.81,82.13,0.14,0.01112
1995,7,7,48.29,83.03,0,0.01221
1995,7,8,53.33,86.09,0.03,0.01258
1995,7,9,55.49,86.27,0.16,0.01375
1995,7,10,49.01,73.31,0.06,0.00985
1995,7,11,46.13,74.21,0.03,0.00878
1995,7,12,48.29,75.11,0.01,0.00847
1995,7,13,46.31,75.11,0,0.00815
1995,7,14,48.29,77.81,0,0.00832
1995,7,15,50.27,79.79,0,0.00904
1995,7,16,49.37,84.11,0,0.00932
1995,7,17,52.79,85.01,0,0.00876
1995,7,18,54.23,88.07,0,0.00941
1995,7,19,55.31,89.51,0.03,0.01027
1995,7,20,60.89,88.79,0.02,0.00983
1995,7,21,51.17,84.47,0,0.00875
1995,7,22,49.19,81.23,0,0.0091
1995,7,23,50.45,82.49,0,0.00884
1995,7,24,47.75,79.79,0,0.00831
1995,7,25,49.01,85.91,0.04,0.00856
1995,7,26,55.13,77.45,0,0.00984
1995,7,27,44.87,78.89,0,0.00844
1995,7,28,48.65,90.95,0,0.00831
1995,7,29,49.37,77.09,0.03,0.00619
1995,7,30,38.03,72.23,0,0.00598
1995,7,31,40.55,81.95,0,0.00662
1995,8,1,49.01,86.81,0,0.00647
1995,8,2,47.93,82.49,0,0.00794
1995,8,3,52.61,85.01,0,0.00849
1995,8,4,55.49,88.07,0,0.00882
1995,8,5,58.37,89.69,0,0.00834
1995,8,6,50.81,75.83,0.26,0.00841
1995,8,7,42.89,68.27,0.8,0.00844
1995,8,8,38.21,70.25,0,0.00653
1995,8,9,39.47,77.63,0,0.00622
1995,8,10,45.05,82.49,0.02,0.00712
1995,8,11,43.25,73.31,0,0.00773
1995,8,12,46.31,70.25,0.08,0.00638
1995,8,13,35.69,74.39,0.02,0.00611
1995,8,14,41.99,83.03,0.13,0.00627
1995,8,15,52.79,74.93,0.15,0.0087
1995,8,16,46.49,69.71,0.06,0.00776
1995,8,17,41.63,63.41,0.04,0.00625
1995,8,18,36.77,70.97,0,0.0058
1995,8,19,42.89,77.99,0,0.00574
1995,8,20,44.51,84.11,0,0.00672
1995,8,21,49.73,89.87,0,0.00674
1995,8,22,52.97,87.35,0,0.00612
1995,8,23,56.93,85.73,0,0.00691
1995,8,24,41.63,71.33,0,0.00573
1995,8,25,42.17,79.25,0,0.00531
1995,8,26,47.93,77.45,0,0.00497
1995,8,27,42.71,79.43,0,0.00515
1995,8,28,48.11,82.67,0.02,0.00616
1995,8,29,46.67,73.67,0.05,0.00684
1995,8,30,43.97,78.17,0,0.00661
1995,8,31,47.39,84.11,0,0.00634
1995,9,1,49.55,88.43,0,0.00588
